name,year,selling_price_inr,km_driven,fuel,seller_type,transmission,owner,seats,engine_cc,max_power_bhp
Tata Indigo LX (TDI) BS-III,2014.0,280000.0,50000.0,Diesel,Individual,Manual,First Owner,5,1405.0,69.01
Honda City S,2011.0,350000.0,58568.0,Petrol,Dealer,Manual,First Owner,5,1497.0,116.4
Hyundai EON Magna Plus,2017.0,325000.0,70000.0,Petrol,Individual,Manual,First Owner,5,814.0,55.2
Maruti Wagon R LXI,2008.0,210000.0,86000.0,Petrol,Dealer,Manual,First Owner,5,998.0,67.1
Maruti Wagon R CNG LXI,2015.0,365000.0,48000.0,CNG,Dealer,Manual,First Owner,5,998.0,58.33
Tata Indigo CS GLX BS III,2008.0,250000.0,100000.0,Petrol,Individual,Manual,First Owner,5,1193.0,65.0
Toyota Fortuner 4x2 Manual,2014.0,2000000.0,50000.0,Diesel,Individual,Manual,First Owner,7,2982.0,168.5
Chevrolet Cruze LTZ,2011.0,495000.0,94000.0,Diesel,Dealer,Manual,First Owner,5,1991.0,147.9
Maruti Swift VDI,2013.0,430000.0,86000.0,Diesel,Individual,Manual,Second Owner,5,1248.0,74.0
Ford Figo Diesel EXI,2012.0,240000.0,80000.0,Diesel,Individual,Manual,First Owner,5,1399.0,68.0
Ford Figo Diesel LXI,2010.0,130000.0,156000.0,Diesel,Individual,Manual,First Owner,5,1399.0,68.0
Hyundai i10 Sportz,2014.0,350000.0,64000.0,Petrol,Individual,Manual,First Owner,5,1197.0,78.9
Maruti Ertiga 1.5 VDI,2013.0,550000.0,55000.0,Diesel,Dealer,Manual,First Owner,7,1498.0,93.87
Skoda Yeti Ambition 4X2,2011.0,685000.0,94573.0,Diesel,Dealer,Manual,First Owner,5,1968.0,108.49
Hyundai Verna 1.6 VTVT S,2016.0,850000.0,25000.0,Petrol,Individual,Manual,First Owner,5,1591.0,121.3
Mercedes-Benz C-Class C 250 CDI Avantgarde,2017.0,2800000.0,55000.0,Diesel,Dealer,Automatic,First Owner,5,2143.0,201.15
Tata Indigo LS TDI BSIII,2015.0,300000.0,58000.0,Diesel,Individual,Manual,First Owner,5,1396.0,69.0
Maruti Wagon R LX,2010.0,250000.0,55000.0,Petrol,Dealer,Manual,First Owner,5,998.0,67.1
Hyundai Santro Xing GL,2008.0,90000.0,82082.0,Petrol,Dealer,Manual,First Owner,5,1086.0,62.0
Hyundai i20 1.4 Asta Option,2018.0,800000.0,30000.0,Diesel,Individual,Manual,First Owner,5,1396.0,88.73
Ford Aspire Titanium Diesel BSIV,2018.0,690000.0,15850.0,Diesel,Dealer,Manual,First Owner,5,1498.0,99.23
Mercedes-Benz A Class A180 CDI,2014.0,1550000.0,51000.0,Diesel,Dealer,Automatic,First Owner,5,2143.0,107.3
Hyundai i20 1.2 Magna,2012.0,290000.0,60000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,80.0
Honda City 1.5 V MT,2013.0,500000.0,65000.0,Petrol,Dealer,Manual,First Owner,5,1497.0,118.0
Maruti SX4 ZDI,2011.0,335000.0,70035.0,Diesel,Dealer,Manual,First Owner,5,1248.0,88.73
Nissan Micra Diesel XV,2011.0,254999.0,110000.0,Diesel,Individual,Manual,Second Owner,5,1461.0,63.1
Mercedes-Benz GLS 2016-2020 350d 4MATIC,2017.0,6500000.0,29000.0,Diesel,Dealer,Automatic,First Owner,7,2987.0,258.0
Maruti Alto 800 VXI,2017.0,260000.0,10000.0,Petrol,Individual,Manual,First Owner,5,796.0,47.3
Maruti Alto 800 VXI,2016.0,280000.0,30000.0,Petrol,Individual,Manual,Second Owner,5,796.0,47.3
Hyundai EON Era Plus,2011.0,180000.0,80000.0,Petrol,Individual,Manual,Second Owner,5,814.0,55.2
Maruti Alto LXi,2010.0,175000.0,53503.0,Petrol,Dealer,Manual,First Owner,5,796.0,46.3
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018.0,919999.9999999999,55000.0,Diesel,Individual,Manual,First Owner,5,1248.0,88.5
Hyundai i20 Active 1.2 SX Dual Tone,2016.0,525000.0,30000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.86
Hyundai i10 Magna 1.2 iTech SE,2011.0,250000.0,70000.0,Petrol,Individual,Manual,First Owner,5,1197.0,78.9
Mercedes-Benz E-Class E350 CDI Avantgrade,2014.0,2490000.0,69000.0,Diesel,Dealer,Automatic,First Owner,5,2987.0,265.0
Maruti Ciaz VDi Option SHVS,2017.0,665000.0,63500.0,Diesel,Dealer,Manual,First Owner,5,1248.0,88.5
Ford Ecosport 2015-2021 1.5 Diesel Titanium BSIV,2018.0,765000.0,30000.0,Diesel,Individual,Manual,First Owner,5,1498.0,98.96
Fiat Linea 1.3 Active,2011.0,250000.0,30000.0,Diesel,Individual,Manual,First Owner,5,1248.0,91.2
Renault KWID 1.0,2018.0,350000.0,25000.0,Petrol,Individual,Manual,First Owner,5,999.0,67.0
Tata Safari Storme EX,2013.0,550000.0,133000.0,Diesel,Individual,Manual,First Owner,7,2179.0,138.1
Maruti Swift Dzire Tour 2012-2018 LDI,2014.0,530000.0,101374.0,Diesel,Dealer,Manual,First Owner,5,1248.0,74.0
Renault Pulse RxZ,2017.0,478000.0,110000.0,Diesel,Individual,Manual,First Owner,5,1461.0,63.1
Hyundai Grand i10 Magna AT,2017.0,540000.0,16905.0,Petrol,Individual,Automatic,First Owner,5,1197.0,82.0
Maruti Alto 800 LXI,2013.0,235000.0,26200.0,Petrol,Dealer,Manual,First Owner,5,796.0,47.3
Tata Indica Vista TDI LS,2013.0,300000.0,50000.0,Diesel,Individual,Manual,First Owner,5,1405.0,70.0
Toyota Corolla Altis VL AT,2016.0,1200000.0,70000.0,Petrol,Individual,Automatic,First Owner,5,1798.0,138.03
Maruti Wagon R Duo Lxi,2011.0,300000.0,300000.0,LPG,Individual,Manual,First Owner,5,998.0,58.2
Volkswagen Polo 2015-2019 1.5 TDI Highline Plus,2018.0,650000.0,40000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,88.0
BMW 3 Series 320d M Sport,2015.0,1889999.9999999998,45000.0,Diesel,Dealer,Automatic,First Owner,5,1995.0,190.0
Maruti Swift 1.3 VXi,2007.0,150000.0,48000.0,Petrol,Individual,Manual,First Owner,,,
Toyota Innova 2.5 VX (Diesel) 7 Seater,2015.0,830000.0000000001,165000.0,Diesel,Individual,Manual,First Owner,7,2494.0,100.6
Tata Manza Aura Quadrajet,2009.0,200000.0,50000.0,Diesel,Individual,Manual,First Owner,5,1248.0,90.0
Maruti Dzire ZXI,2015.0,500000.0,41021.0,Petrol,Dealer,Manual,First Owner,5,1197.0,88.5
Honda City i VTEC SV,2015.0,595000.0,87828.0,Petrol,Dealer,Manual,First Owner,5,1497.0,117.3
Hyundai i20 Active 1.2 S,2016.0,590000.0,57000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.86
Honda Amaze S i-Vtech,2014.0,495000.0,49000.0,Petrol,Dealer,Manual,First Owner,5,1198.0,86.7
Maruti Alto 800 LX Optional,2017.0,250000.0,42000.0,Petrol,Individual,Manual,First Owner,5,796.0,47.3
Renault Pulse RxL,2012.0,220000.0,75000.0,Diesel,Individual,Manual,First Owner,5,1461.0,63.12
Honda City i DTec VX Option,2014.0,745000.0,65000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,98.6
Hyundai i20 Magna 1.2,2016.0,509999.99999999994,70000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.83
Maruti Swift ZXI Plus,2019.0,740000.0,18000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.8
BMW 3 Series GT Luxury Line,2015.0,2800000.0,40000.0,Diesel,Dealer,Automatic,First Owner,5,1995.0,188.0
Ford Ecosport 2015-2021 1.5 Ti VCT MT Trend BSIV,2015.0,540000.0,50000.0,Petrol,Individual,Manual,First Owner,5,1499.0,110.4
Tata Indica V2 2001-2011 DLS BSIII,2008.0,60000.0,120000.0,Diesel,Individual,Manual,Fourth & Above Owner,5,1396.0,52.8
Maruti Swift Dzire LDi,2012.0,310000.0,77000.0,Diesel,Individual,Manual,Second Owner,5,1248.0,73.9
Ford Ecosport 2015-2021 1.5 Diesel Titanium Plus BSIV,2017.0,880000.0000000001,39884.0,Diesel,Dealer,Manual,First Owner,5,1498.0,98.96
Volkswagen Vento 1.5 TDI Highline,2018.0,1025000.0,31900.0,Diesel,Dealer,Manual,First Owner,5,1498.0,108.6
Honda City 1.5 V AT Exclusive,2008.0,200000.0,100000.0,Petrol,Individual,Automatic,First Owner,5,1497.0,118.0
Chevrolet Cruze LTZ AT,2011.0,545000.0,69000.0,Diesel,Dealer,Automatic,First Owner,5,1998.0,163.7
Toyota Fortuner 2016-2021 2.8 2WD AT BSIV,2017.0,3150000.0,15000.0,Diesel,Individual,Automatic,First Owner,7,2755.0,174.5
Mitsubishi Pajero Sport Anniversary Edition,2015.0,1250000.0,160000.0,Diesel,Individual,Manual,Second Owner,7,2477.0,178.0
Maruti Alto K10 VXI,2010.0,204999.99999999997,35760.0,Petrol,Dealer,Manual,First Owner,5,998.0,67.05
Hyundai i10 Magna,2014.0,298000.0,57210.0,Petrol,Dealer,Manual,First Owner,5,1197.0,78.9
Toyota Etios Liva G,2016.0,455000.0,22000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,78.9
Hyundai i10 Era,2011.0,300000.0,30000.0,Petrol,Individual,Manual,First Owner,5,1086.0,68.05
Hyundai Xcent 1.2 CRDi S,2018.0,650000.0,22150.0,Diesel,Individual,Manual,First Owner,5,1186.0,73.97
Renault Duster 110PS Diesel RxL AMT,2016.0,730000.0,75000.0,Diesel,Dealer,Automatic,First Owner,5,1461.0,108.45
Chevrolet Beat Diesel LT,2015.0,220000.00000000003,30000.0,Diesel,Individual,Manual,First Owner,5,936.0,56.3
Hyundai Grand i10 Asta,2014.0,450000.0,56229.0,Petrol,Dealer,Manual,First Owner,5,1197.0,82.0
Hyundai EON D Lite,2013.0,270000.0,38501.0,Petrol,Dealer,Manual,First Owner,5,814.0,55.2
Tata Indica V2 DLS BSIII,2013.0,170000.0,120000.0,Diesel,Individual,Manual,Second Owner,5,1405.0,48.21
Maruti Zen Base,1998.0,90000.0,55000.0,Petrol,Individual,Manual,First Owner,5,993.0,60.0
Mahindra TUV 300 mHAWK100 T8,2016.0,695000.0,58000.0,Diesel,Dealer,Manual,First Owner,7,1493.0,100.0
Maruti Swift Dzire VDI,2016.0,500000.0,84000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Datsun GO T BSIV,2014.0,190000.0,35000.0,Petrol,Individual,Manual,First Owner,5,1198.0,67.0
Maruti A Star Vxi,2010.0,295000.0,45000.0,Petrol,Dealer,Manual,First Owner,5,998.0,66.1
Honda WR-V i-DTEC VX,2018.0,950000.0,20000.0,Diesel,Individual,Manual,First Owner,5,1498.0,98.6
Ford Figo Petrol ZXI,2011.0,215000.0,49000.0,Petrol,Dealer,Manual,First Owner,5,1196.0,70.0
Ford Ecosport 2015-2021 1.5 Diesel Titanium Plus BSIV,2019.0,1021000.0000000001,42000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,98.96
BMW 5 Series 520d Sedan,2011.0,1250000.0,70000.0,Diesel,Dealer,Automatic,First Owner,5,,
Hyundai i10 Sportz 1.1L,2014.0,325000.0,17800.0,Petrol,Individual,Manual,First Owner,5,1086.0,68.05
Datsun GO T BSIV,2014.0,225000.0,33000.0,Petrol,Individual,Manual,First Owner,5,1198.0,67.0
Maruti Eeco 5 Seater AC BSIV,2016.0,245000.00000000003,63530.0,Petrol,Individual,Manual,First Owner,5,1196.0,73.0
Toyota Etios VD,2012.0,400000.0,100000.0,Diesel,Individual,Manual,First Owner,5,1364.0,67.04
Maruti Alto K10 VXI AGS,2017.0,350000.0,9021.0,Petrol,Dealer,Automatic,First Owner,5,998.0,67.05
Hyundai i20 1.2 Sportz,2011.0,290000.0,90000.0,Petrol,Individual,Manual,Third Owner,5,1197.0,80.0
Honda Amaze V Petrol BSIV,2019.0,700000.0,4500.0,Petrol,Individual,Manual,First Owner,5,1199.0,88.76
Mahindra XUV500 W10 2WD,2016.0,1050000.0,46100.0,Diesel,Individual,Manual,First Owner,7,2179.0,140.0
Volkswagen Vento 1.5 TDI Highline AT,2015.0,695000.0,49000.0,Diesel,Dealer,Automatic,First Owner,5,1498.0,103.2
Mahindra XUV500 W7,2019.0,1385000.0,17500.0,Diesel,Dealer,Manual,First Owner,7,2179.0,152.87
Volkswagen Vento Diesel Breeze,2012.0,400000.0,60000.0,Diesel,Individual,Manual,Third Owner,5,1598.0,105.0
Honda City i VTEC VX,2016.0,700000.0,70000.0,Petrol,Dealer,Manual,First Owner,5,1497.0,117.3
Tata Indica Vista Quadrajet 90 VX,2013.0,200000.0,167000.0,Diesel,Individual,Manual,First Owner,5,1248.0,88.8
Maruti Swift Dzire VDI,2015.0,565000.0,140000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Mahindra TUV 300 T8 AMT,2015.0,775000.0,45000.0,Diesel,Individual,Automatic,First Owner,7,1493.0,100.0
Skoda Rapid 1.6 TDI Elegance,2014.0,610000.0,52135.0,Diesel,Dealer,Manual,First Owner,5,1598.0,103.5
Tata Indica V2 DLG TC,2006.0,100000.0,30000.0,Diesel,Individual,Manual,First Owner,5,1405.0,68.0
Honda Amaze EX i-Vtech,2013.0,300000.0,120000.0,Petrol,Individual,Manual,Second Owner,5,1198.0,86.7
Maruti Esteem Vxi,2007.0,66000.0,45000.0,Petrol,Individual,Manual,First Owner,5,1298.0,
Maruti Wagon R VXI BS IV,2017.0,440000.0,35000.0,Petrol,Individual,Manual,First Owner,5,998.0,67.04
Hyundai i20 1.2 Asta Option,2017.0,700000.0,30000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.83
Honda New Accord 2011-2014 2.4 A/T,2012.0,675000.0,51000.0,Petrol,Dealer,Automatic,First Owner,5,2354.0,177.6
Toyota Fortuner 4x2 AT,2015.0,1875000.0,59000.0,Diesel,Dealer,Automatic,First Owner,7,2982.0,168.5
Toyota Etios Liva GD,2014.0,430000.0,54892.0,Diesel,Dealer,Manual,First Owner,5,1364.0,67.06
Tata Sumo Gold EX BSIII,2017.0,600000.0,50000.0,Diesel,Individual,Manual,First Owner,7,2956.0,69.01
Chevrolet Beat LS,2013.0,140000.0,110000.0,Petrol,Individual,Manual,Second Owner,5,1199.0,79.4
Maruti Alto LXi BSIII,2011.0,204999.99999999997,33111.0,Petrol,Dealer,Manual,First Owner,5,796.0,46.3
Mahindra XUV500 W4,2014.0,775000.0,43943.0,Diesel,Dealer,Manual,First Owner,7,2179.0,140.0
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2006.0,450000.0,192000.0,Diesel,Individual,Manual,Fourth & Above Owner,8,2494.0,102.0
Hyundai Elite i20 Magna Plus BSIV,2019.0,625000.0,12500.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.86
Skoda Superb 2.8 V6 AT,2010.0,385000.0,72000.0,Petrol,Dealer,Automatic,First Owner,5,2771.0,193.1
Maruti Ertiga 1.5 ZDI Plus,2019.0,1075000.0,28000.0,Diesel,Dealer,Manual,First Owner,7,1498.0,93.87
Hyundai Grand i10 CRDi Magna,2016.0,409999.99999999994,38000.0,Diesel,Dealer,Manual,First Owner,5,1120.0,70.0
Hyundai Grand i10 Sportz,2014.0,400000.0,60000.0,Petrol,Individual,Manual,Second Owner,5,1197.0,82.0
Maruti Wagon R VXI BS IV with ABS,2014.0,318000.0,80000.0,Petrol,Individual,Manual,First Owner,5,998.0,67.06
Honda City i DTec S,2015.0,650000.0,75000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,98.6
Hyundai i10 Magna 1.1L,2016.0,350000.0,59265.0,Petrol,Dealer,Manual,First Owner,5,1086.0,68.05
Maruti Swift VDI BSIV,2010.0,349000.0,72179.0,Diesel,Dealer,Manual,First Owner,5,1248.0,74.0
Ford Ecosport 2015-2021 1.5 Diesel Titanium,2018.0,950000.0,33000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,98.96
Tata Tigor JTP Petrol,2020.0,565000.0,12000.0,Petrol,Dealer,Manual,First Owner,5,1199.0,112.44
Mahindra Bolero 2011-2019 Plus Non AC,2013.0,500000.0,120000.0,Diesel,Individual,Manual,Third Owner,9,2523.0,62.1
Hyundai Xcent 1.1 CRDi S,2015.0,509999.0,62000.0,Diesel,Individual,Manual,Second Owner,5,1120.0,71.0
Volvo XC 90 D5 AWD,2015.0,2400000.0,54694.0,Diesel,Dealer,Manual,First Owner,7,2400.0,200.0
Honda City i VTEC CVT SV,2016.0,685000.0,60000.0,Petrol,Dealer,Automatic,First Owner,5,1497.0,117.3
Maruti Swift 1.3 VXi,2009.0,375000.0,55000.0,Petrol,Dealer,Manual,First Owner,,,
Ford Ecosport 1.5 Ti VCT MT Titanium,2014.0,575000.0,52034.0,Petrol,Dealer,Manual,First Owner,5,1499.0,110.0
Tata Safari 2005-2017 Dicor EX 4X2 BS IV,2009.0,175000.0,80000.0,Diesel,Individual,Manual,First Owner,7,2179.0,138.1
Hyundai Grand i10 Magna,2015.0,356000.0,35000.0,Petrol,Individual,Manual,First Owner,5,1197.0,82.0
Hyundai i20 1.4 Asta,2018.0,790000.0,18800.0,Diesel,Individual,Manual,First Owner,5,1396.0,88.73
Renault Duster 85PS Diesel RxL,2015.0,550000.0,63000.0,Diesel,Dealer,Manual,First Owner,5,1461.0,83.8
Toyota Fortuner 4x4 AT,2015.0,1939999.9999999998,47000.0,Diesel,Dealer,Automatic,First Owner,7,2982.0,168.5
Tata Zest Quadrajet 1.3 75PS XE,2018.0,450000.0,15000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Hyundai Grand i10 1.2 Kappa Magna BSIV,2020.0,511000.00000000006,15000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.86
Hyundai Creta 1.6 CRDi SX,2016.0,770000.0,58500.0,Diesel,Dealer,Manual,First Owner,5,1582.0,126.2
Mahindra XUV300 W8 Option Diesel BSIV,2019.0,1100000.0,10000.0,Diesel,Individual,Manual,First Owner,5,1497.0,115.0
Jeep Wrangler 2016-2019 3.6 4X4,2017.0,4100000.0,17000.0,Petrol,Individual,Automatic,First Owner,5,3604.0,280.0
Ford Figo Diesel EXI,2012.0,195000.0,70000.0,Diesel,Individual,Manual,First Owner,5,1399.0,68.0
Mahindra Scorpio 1.99 S10 4WD,2015.0,1050000.0,60000.0,Diesel,Individual,Manual,First Owner,7,1997.0,120.0
Renault KWID RXT,2016.0,240000.0,45000.0,Petrol,Individual,Manual,Second Owner,5,799.0,53.3
Maruti Baleno Zeta Automatic,2019.0,675000.0,5000.0,Petrol,Individual,Automatic,First Owner,5,1197.0,83.1
Maruti Vitara Brezza LDi,2018.0,760000.0,30000.0,Diesel,Individual,Manual,First Owner,5,1248.0,88.5
Maruti Swift DDiS ZDI Plus,2018.0,800000.0,47000.0,Diesel,Dealer,Manual,First Owner,5,1248.0,74.0
Hyundai Xcent 1.1 CRDi SX Option,2017.0,550000.0,70000.0,Diesel,Individual,Manual,Second Owner,5,1120.0,71.0
Mahindra Bolero DI,2010.0,254999.99999999997,120000.0,Diesel,Individual,Manual,First Owner,7,2523.0,63.0
Ford Freestyle Trend Petrol BSIV,2019.0,650000.0,50000.0,Petrol,Individual,Manual,First Owner,5,1194.0,94.68
Hyundai Creta 1.4 CRDi Base,2017.0,900000.0,60000.0,Diesel,Individual,Manual,First Owner,5,1396.0,88.7
Maruti Ertiga ZXI Plus Petrol,2018.0,900000.0,25000.0,Petrol,Individual,Manual,First Owner,7,1462.0,103.0
Mahindra XUV500 W8 4WD,2013.0,540000.0,54278.0,Diesel,Dealer,Manual,First Owner,7,2179.0,140.0
Skoda Rapid 1.5 TDI Ambition Plus,2015.0,450000.0,132000.0,Diesel,Individual,Manual,First Owner,5,1498.0,103.6
Honda City i DTEC VX,2015.0,575000.0,45000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,98.6
Maruti Ciaz 1.3 Delta,2017.0,725000.0,38629.0,Diesel,Dealer,Manual,First Owner,5,1248.0,88.5
Honda WR-V i-VTEC VX,2017.0,750000.0,15000.0,Petrol,Individual,Manual,First Owner,5,1199.0,88.7
Honda BRV i-DTEC S MT,2016.0,755000.0,61000.0,Diesel,Dealer,Manual,First Owner,7,1498.0,98.6
Tata Nexon XM,2017.0,690000.0,34000.0,Petrol,Dealer,Manual,First Owner,5,1199.0,118.3
Hyundai i20 1.2 Sportz,2012.0,345000.0,53000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,80.0
Maruti Swift Dzire VXI,2016.0,475000.0,35000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,85.8
BMW 3 Series 320d Corporate Edition,2011.0,1150000.0,63500.0,Diesel,Dealer,Automatic,First Owner,4,1995.0,181.0
Maruti Alto 800 LXI,2016.0,285000.0,65000.0,Petrol,Dealer,Manual,First Owner,5,796.0,47.3
Hyundai Creta 1.6 CRDi SX Plus,2015.0,775000.0,70000.0,Diesel,Dealer,Manual,First Owner,5,1582.0,126.2
Honda City V MT,2013.0,465000.00000000006,62000.0,Petrol,Dealer,Manual,First Owner,5,1497.0,116.3
Toyota Innova 2.5 G (Diesel) 8 Seater,2015.0,850000.0,200000.0,Diesel,Individual,Manual,First Owner,8,2494.0,100.6
Audi A5 Sportback,2017.0,4175000.0,25000.0,Diesel,Dealer,Automatic,First Owner,5,1968.0,187.74
Toyota Fortuner 2016-2021 2.8 2WD AT BSIV,2018.0,3000000.0,60000.0,Diesel,Individual,Automatic,First Owner,7,2755.0,174.5
Hyundai EON Magna Plus,2013.0,235000.0,35200.0,Petrol,Dealer,Manual,First Owner,5,814.0,55.2
Mercedes-Benz C-Class 200 CDI Classic,2012.0,899000.0,66000.0,Diesel,Dealer,Manual,First Owner,5,2148.0,170.0
Hyundai Creta 1.6 SX Automatic Diesel,2015.0,910000.0,40000.0,Diesel,Dealer,Automatic,First Owner,5,1582.0,126.2
Hyundai i10 Sportz,2010.0,300000.0,28400.0,Petrol,Individual,Manual,First Owner,5,1197.0,78.9
Hyundai i20 2015-2017 Magna 1.4 CRDi,2017.0,575000.0,70000.0,Diesel,Individual,Manual,Second Owner,5,1396.0,88.73
Hyundai i10 Sportz 1.2,2010.0,235000.0,35000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,78.9
Hyundai i20 1.2 Magna Executive,2017.0,575000.0,19000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.83
Maruti SX4 S Cross DDiS 200 Zeta,2016.0,850000.0,70000.0,Diesel,Individual,Manual,First Owner,5,1248.0,88.5
Honda City V MT,2013.0,400000.0,47000.0,Petrol,Dealer,Manual,First Owner,5,1497.0,116.3
Maruti Wagon R VXI BS IV,2012.0,210000.0,82088.0,Petrol,Individual,Manual,First Owner,5,998.0,67.1
BMW 3 Series 320d Prestige,2014.0,1400000.0,18500.0,Diesel,Dealer,Automatic,First Owner,5,1995.0,184.0
Lexus ES 300h Luxury,2017.0,4700000.0,24000.0,Petrol,Dealer,Automatic,First Owner,5,2487.0,214.56
Maruti Wagon R VXI,2011.0,275000.0,50000.0,Petrol,Dealer,Manual,First Owner,5,998.0,67.04
Toyota Innova 2.5 V Diesel 7-seater,2011.0,925000.0,129238.0,Diesel,Dealer,Manual,First Owner,7,2494.0,102.0
Tata Harrier XZ BSIV,2019.0,1750000.0,15000.0,Diesel,Individual,Manual,First Owner,5,1956.0,138.1
Maruti Ciaz Delta,2017.0,825000.0,45166.0,Petrol,Dealer,Manual,First Owner,5,1462.0,103.25
Maruti Baleno Alpha 1.2,2017.0,725000.0,26000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,83.1
Tata Harrier XZ BSIV,2019.0,1750000.0,20000.0,Diesel,Individual,Manual,First Owner,5,1956.0,138.1
Maruti Swift Dzire VXi,2009.0,250000.0,80000.0,Petrol,Individual,Manual,First Owner,5,1298.0,85.8
BMW X4 M Sport X xDrive20d,2019.0,5500000.0,10000.0,Diesel,Individual,Automatic,First Owner,5,1995.0,190.0
Maruti Baleno Alpha,2020.0,700000.0,25000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.8
Toyota Etios VXD,2016.0,700000.0,46000.0,Diesel,Individual,Manual,First Owner,5,1364.0,67.04
Volkswagen Ameo 1.2 MPI Trendline,2017.0,509999.99999999994,8686.0,Petrol,Dealer,Manual,First Owner,5,1198.0,73.75
Maruti Vitara Brezza ZDi Plus,2017.0,900000.0,91062.0,Diesel,Dealer,Manual,First Owner,5,1248.0,88.5
Tata Tiago 1.05 Revotorq XM,2018.0,350000.0,40000.0,Diesel,Individual,Manual,First Owner,5,1047.0,69.0
Tata Tiago 1.05 Revotorq XM,2016.0,330000.0,60000.0,Diesel,Individual,Manual,First Owner,5,1047.0,69.0
Volkswagen Vento 1.5 TDI Highline AT,2016.0,650000.0,110000.0,Diesel,Individual,Automatic,First Owner,5,1498.0,108.6
Maruti Swift VXi BSIV,2010.0,240000.0,75000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,85.0
Maruti Zen LXI,2001.0,45000.0,40000.0,Petrol,Individual,Manual,First Owner,5,993.0,60.0
Maruti Celerio VXI AT,2017.0,420000.0,48300.0,Petrol,Individual,Automatic,First Owner,5,998.0,67.04
Tata Indica Vista Quadrajet LS,2015.0,250000.0,155000.0,Diesel,Individual,Manual,Second Owner,5,1248.0,74.0
Maruti Swift ZXI,2012.0,280000.0,70000.0,Petrol,Individual,Manual,Second Owner,5,1197.0,85.8
Ford Ikon 1.4 TDCi DuraTorq,2009.0,140000.0,140000.0,Diesel,Individual,Manual,Second Owner,5,1399.0,68.0
Maruti Ciaz RS ZDi Plus SHVS,2016.0,838000.0000000001,35000.0,Diesel,Individual,Manual,First Owner,5,1248.0,88.5
Tata Tiago 1.2 Revotron XZ,2017.0,459999.99999999994,39871.0,Petrol,Dealer,Manual,First Owner,5,1199.0,84.0
Renault Captur Platine Dual Tone Diesel,2019.0,1055000.0,22000.0,Diesel,Individual,Manual,First Owner,5,1461.0,108.49
Maruti Swift VDI,2013.0,520000.0,40147.0,Diesel,Dealer,Manual,First Owner,5,1248.0,74.0
Maruti Swift Dzire VDi,2012.0,350000.0,120000.0,Diesel,Individual,Manual,First Owner,5,1248.0,73.9
Maruti Wagon R LXI,2005.0,65000.0,90000.0,Petrol,Individual,Manual,Second Owner,5,998.0,67.1
Renault Scala Diesel RxZ,2013.0,434999.0,120000.0,Diesel,Individual,Manual,First Owner,5,1461.0,84.8
Mahindra XUV500 W4,2017.0,950000.0,119000.0,Diesel,Individual,Manual,First Owner,7,2179.0,140.0
Maruti Versa DX1 8-SEATER BSIII SINGLE A/C,2007.0,125000.0,120000.0,Petrol,Individual,Manual,First Owner,8,1298.0,83.1
Toyota Etios Cross 1.4L VD,2015.0,600000.0,83000.0,Diesel,Individual,Manual,First Owner,5,1364.0,67.06
Maruti Celerio ZXI AT,2015.0,425000.0,34000.0,Petrol,Dealer,Automatic,First Owner,5,998.0,67.04
Maruti Swift Dzire AMT VXI BS IV,2018.0,700000.0,7800.0,Petrol,Individual,Automatic,First Owner,5,1197.0,81.8
Mahindra Verito 1.5 D6 BSIV,2012.0,220000.00000000003,180000.0,Diesel,Individual,Manual,First Owner,5,1461.0,64.1
Mahindra Scorpio S10 7 Seater,2015.0,1000000.0,50000.0,Diesel,Individual,Manual,First Owner,7,2179.0,120.0
Ford Ecosport 2015-2021 1.5 Petrol Titanium AT,2019.0,980000.0000000001,14000.0,Petrol,Dealer,Automatic,First Owner,5,1496.0,120.69
Audi Q3 2.0 TDI Quattro Premium Plus,2013.0,1450000.0,45000.0,Diesel,Dealer,Automatic,First Owner,5,1968.0,174.33
